Source,Target,Attributes
974330082569888296416942661791550971968307940390,57,"{'avg_min_between_sent': 2750.99, 'avg_min_between_received': 15927.21, 'time_diff': 984878.85, 'sent_txns': 28, 'received_txns': 57, 'min_value_received': 0.040047, 'max_value_received': 3.60913, 'min_val_sent': 0.013923, 'max_val_sent': 1.400083, 'total_txns': 85, 'total_ether_sent': 6.48471134, 'total_ether_received': 6.507103375}"
1166996854378197720177837077181291733700084683804,2,"{'avg_min_between_sent': 2.74, 'avg_min_between_received': 0.0, 'time_diff': 8.23, 'sent_txns': 3, 'received_txns': 2, 'min_value_received': 962.530342, 'max_value_received': 1038.469658, 'min_val_sent': 20.0, 'max_val_sent': 1260.248798, 'total_txns': 5, 'total_ether_sent': 2000.998585, 'total_ether_received': 2001.0}"
64115133976043845767379874111524747595691880283,6,"{'avg_min_between_sent': 5716.41, 'avg_min_between_received': 1668.58, 'time_diff': 210085.83, 'sent_txns': 35, 'received_txns': 6, 'min_value_received': 0.002, 'max_value_received': 1.0, 'min_val_sent': 0.0, 'max_val_sent': 0.995, 'total_txns': 41, 'total_ether_sent': 1.767, 'total_ether_received': 1.812}"
453687808136047937654028647736084776199647350330,1,"{'avg_min_between_sent': 22.16, 'avg_min_between_received': 0.0, 'time_diff': 66.47, 'sent_txns': 3, 'received_txns': 1, 'min_value_received': 101.0, 'max_value_received': 101.0, 'min_val_sent': 2.0, 'max_val_sent': 63.440953, 'total_txns': 4, 'total_ether_sent': 100.998446, 'total_ether_received': 101.0}"
344566957970405466532219618992768909020834422982,1,"{'avg_min_between_sent': 19.62, 'avg_min_between_received': 0.0, 'time_diff': 58.85, 'sent_txns': 3, 'received_txns': 1, 'min_value_received': 101.0, 'max_value_received': 101.0, 'min_val_sent': 0.442275, 'max_val_sent': 83.855693, 'total_txns': 4, 'total_ether_sent': 100.998446, 'total_ether_received': 101.0}"
338752100113929288591029051378107477607694787227,2,"{'avg_min_between_sent': 160.91, 'avg_min_between_received': 0.84, 'time_diff': 323.5, 'sent_txns': 2, 'received_txns': 2, 'min_value_received': 49.008322, 'max_value_received': 51.991678, 'min_val_sent': 0.568372, 'max_val_sent': 100.430644, 'total_txns': 4, 'total_ether_sent': 100.9990158, 'total_ether_received': 101.0}"
236273445258533481958569705504572695687879198363,17,"{'avg_min_between_sent': 7336.02, 'avg_min_between_received': 19239.35, 'time_diff': 583829.63, 'sent_txns': 35, 'received_txns': 17, 'min_value_received': 0.0, 'max_value_received': 588.419535, 'min_val_sent': 0.0, 'max_val_sent': 588.419, 'total_txns': 52, 'total_ether_sent': 2112.250136, 'total_ether_received': 1981.421536}"
315518499290028841461789548700779878497916679852,2,"{'avg_min_between_sent': 24.29, 'avg_min_between_received': 0.59, 'time_diff': 74.07, 'sent_txns': 3, 'received_txns': 2, 'min_value_received': 34.009388, 'max_value_received': 66.990612, 'min_val_sent': 4.99895, 'max_val_sent': 71.968174, 'total_txns': 5, 'total_ether_sent': 100.998477, 'total_ether_received': 101.0}"
756162711182481962393948918188354186726329433341,14,"{'avg_min_between_sent': 17.2, 'avg_min_between_received': 20031.75, 'time_diff': 280685.2, 'sent_txns': 14, 'received_txns': 14, 'min_value_received': 1.032864, 'max_value_received': 86.33, 'min_val_sent': 1.017864, 'max_val_sent': 86.326643, 'total_txns': 28, 'total_ether_sent': 450.8228305, 'total_ether_received': 450.8814728}"
492967235456486554710620682393633353848939659282,1,"{'avg_min_between_sent': 22695.66, 'avg_min_between_received': 0.0, 'time_diff': 181565.32, 'sent_txns': 8, 'received_txns': 1, 'min_value_received': 36.999582, 'max_value_received': 36.999582, 'min_val_sent': 0.01, 'max_val_sent': 35.133408, 'total_txns': 9, 'total_ether_sent': 36.99605379, 'total_ether_received': 36.99958179}"
709015085564002447889449952722898407890184069558,10,"{'avg_min_between_sent': 7653.69, 'avg_min_between_received': 20151.18, 'time_diff': 1020456.38, 'sent_txns': 107, 'received_txns': 10, 'min_value_received': 0.0001, 'max_value_received': 10.01, 'min_val_sent': 0.0, 'max_val_sent': 10.776433, 'total_txns': 117, 'total_ether_sent': 19.5074334, 'total_ether_received': 23.52408138}"
145340221258583038648949829444187929405576736355,28,"{'avg_min_between_sent': 3.84, 'avg_min_between_received': 19698.93, 'time_diff': 551677.55, 'sent_txns': 28, 'received_txns': 28, 'min_value_received': 0.031255, 'max_value_received': 101.3728, 'min_val_sent': 0.024204, 'max_val_sent': 101.371766, 'total_txns': 56, 'total_ether_sent': 605.6061021, 'total_ether_received': 605.65788}"
1176821193925668890414035889067310944272012534701,26,"{'avg_min_between_sent': 3905.19, 'avg_min_between_received': 28297.95, 'time_diff': 774798.5, 'sent_txns': 10, 'received_txns': 26, 'min_value_received': 0.005, 'max_value_received': 40.4, 'min_val_sent': 0.0, 'max_val_sent': 63.499614, 'total_txns': 36, 'total_ether_sent': 172.2220704, 'total_ether_received': 172.231438}"
547252397173931332200782149683669836405836290965,13,"{'avg_min_between_sent': 345.45, 'avg_min_between_received': 12911.5, 'time_diff': 386863.05, 'sent_txns': 634, 'received_txns': 13, 'min_value_received': 0.0, 'max_value_received': 3.0, 'min_val_sent': 0.0, 'max_val_sent': 0.2, 'total_txns': 647, 'total_ether_sent': 9.35221, 'total_ether_received': 12.303559}"
683859811453299133085100499066431794151211188920,3,"{'avg_min_between_sent': 438.4, 'avg_min_between_received': 3767.08, 'time_diff': 13493.25, 'sent_txns': 5, 'received_txns': 3, 'min_value_received': 1.5, 'max_value_received': 3.3, 'min_val_sent': 0.00874, 'max_val_sent': 3.29979, 'total_txns': 8, 'total_ether_sent': 6.79853, 'total_ether_received': 6.8}"
42228220214884924122706884824883227944465839099,1,"{'avg_min_between_sent': 19244.67, 'avg_min_between_received': 0.0, 'time_diff': 38489.35, 'sent_txns': 2, 'received_txns': 1, 'min_value_received': 7.986694, 'max_value_received': 7.986694, 'min_val_sent': 2.01, 'max_val_sent': 5.0, 'total_txns': 3, 'total_ether_sent': 7.01, 'total_ether_received': 7.98669434}"
1218983870987294659468157329649695179002921851997,113,"{'avg_min_between_sent': 1779.01, 'avg_min_between_received': 3700.09, 'time_diff': 478596.32, 'sent_txns': 34, 'received_txns': 113, 'min_value_received': 0.0001, 'max_value_received': 9.0, 'min_val_sent': 0.000608, 'max_val_sent': 30.235, 'total_txns': 147, 'total_ether_sent': 72.46988369, 'total_ether_received': 71.13623694}"
517580540314140659267502189996449397572539157600,2,"{'avg_min_between_sent': 162.32, 'avg_min_between_received': 0.3, 'time_diff': 325.23, 'sent_txns': 2, 'received_txns': 2, 'min_value_received': 49.826162, 'max_value_received': 51.173838, 'min_val_sent': 0.024998, 'max_val_sent': 100.974018, 'total_txns': 4, 'total_ether_sent': 100.9990158, 'total_ether_received': 101.0}"
664655336476903250442077203809692829178038080754,50,"{'avg_min_between_sent': 1723.73, 'avg_min_between_received': 2314.59, 'time_diff': 460475.93, 'sent_txns': 200, 'received_txns': 50, 'min_value_received': 0.00077, 'max_value_received': 70.0, 'min_val_sent': 0.0, 'max_val_sent': 100.0, 'total_txns': 250, 'total_ether_sent': 964.97789, 'total_ether_received': 740.5126234}"
456545244957050986611889818737158730495189045060,1,"{'avg_min_between_sent': 163765.76, 'avg_min_between_received': 0.0, 'time_diff': 327531.52, 'sent_txns': 2, 'received_txns': 1, 'min_value_received': 0.002465, 'max_value_received': 0.002465, 'min_val_sent': 0.0, 'max_val_sent': 0.000475, 'total_txns': 3, 'total_ether_sent': 0.00047544, 'total_ether_received': 0.00246512}"
1027184099820372437017986618018805626806075650380,23,"{'avg_min_between_sent': 4081.17, 'avg_min_between_received': 1320.22, 'time_diff': 528267.82, 'sent_txns': 122, 'received_txns': 23, 'min_value_received': 0.00951, 'max_value_received': 20.506353, 'min_val_sent': 0.0, 'max_val_sent': 28.0, 'total_txns': 145, 'total_ether_sent': 173.3645131, 'total_ether_received': 163.6021926}"
800379564562247226164640262719633034197514519741,168,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 1349.79, 'time_diff': 226764.78, 'sent_txns': 0, 'received_txns': 168, 'min_value_received': 0.0, 'max_value_received': 1.686338, 'min_val_sent': 0.0, 'max_val_sent': 0.0, 'total_txns': 169, 'total_ether_sent': 0.0, 'total_ether_received': 167.9739629}"
649873676477354879732902500839752283070747445035,19,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 11934.92, 'time_diff': 226763.55, 'sent_txns': 0, 'received_txns': 19, 'min_value_received': 0.0, 'max_value_received': 1.0149629999999998, 'min_val_sent': 0.0, 'max_val_sent': 0.0, 'total_txns': 20, 'total_ether_sent': 0.0, 'total_ether_received': 16.24319794}"
1111919801702601252678201337729417972308969156511,1,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 0.0, 'time_diff': 7910.78, 'sent_txns': 1, 'received_txns': 1, 'min_value_received': 0.5, 'max_value_received': 0.5, 'min_val_sent': 0.497266, 'max_val_sent': 0.497266, 'total_txns': 2, 'total_ether_sent': 0.49726578, 'total_ether_received': 0.5}"
1152087383608228469348914915399600694390115478254,590,"{'avg_min_between_sent': 9.31, 'avg_min_between_received': 1074.15, 'time_diff': 636856.95, 'sent_txns': 334, 'received_txns': 590, 'min_value_received': 0.1003, 'max_value_received': 1.85656, 'min_val_sent': 0.99987, 'max_val_sent': 2.171119, 'total_txns': 924, 'total_ether_sent': 378.0424082, 'total_ether_received': 378.2622822}"
433279923591152186389618410832005656847593713310,1,"{'avg_min_between_sent': 154.87, 'avg_min_between_received': 0.0, 'time_diff': 309.73, 'sent_txns': 2, 'received_txns': 1, 'min_value_received': 101.0, 'max_value_received': 101.0, 'min_val_sent': 15.18919, 'max_val_sent': 85.809826, 'total_txns': 3, 'total_ether_sent': 100.9990158, 'total_ether_received': 101.0}"
974324734454667849935934093132854683636163691815,2,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 31.25, 'time_diff': 23345.88, 'sent_txns': 1, 'received_txns': 2, 'min_value_received': 0.03, 'max_value_received': 0.99353, 'min_val_sent': 1.021451, 'max_val_sent': 1.021451, 'total_txns': 3, 'total_ether_sent': 1.02145147, 'total_ether_received': 1.02353047}"
270172977591996005254691257865912883139961271248,2,"{'avg_min_between_sent': 1.93, 'avg_min_between_received': 0.1, 'time_diff': 5.98, 'sent_txns': 3, 'received_txns': 2, 'min_value_received': 880.5707869999999, 'max_value_received': 1120.429213, 'min_val_sent': 0.513958, 'max_val_sent': 1361.718988, 'total_txns': 5, 'total_ether_sent': 2000.998585, 'total_ether_received': 2001.0}"
171155226363412749457899576932889477228627042911,10,"{'avg_min_between_sent': 25852.19, 'avg_min_between_received': 2994.35, 'time_diff': 288458.97, 'sent_txns': 10, 'received_txns': 10, 'min_value_received': 0.12, 'max_value_received': 300.0, 'min_val_sent': 0.11958, 'max_val_sent': 299.99958, 'total_txns': 20, 'total_ether_sent': 798.7126989, 'total_ether_received': 727.7189890999998}"
935876242459187635792872281989846426330216554095,23,"{'avg_min_between_sent': 1613.92, 'avg_min_between_received': 5134.68, 'time_diff': 153603.78, 'sent_txns': 22, 'received_txns': 23, 'min_value_received': 0.000364, 'max_value_received': 2.49, 'min_val_sent': 0.001314, 'max_val_sent': 2.48979, 'total_txns': 45, 'total_ether_sent': 12.00245681, 'total_ether_received': 12.01679981}"
711715428048203287068601329718130276910504250550,2,"{'avg_min_between_sent': 1787.52, 'avg_min_between_received': 76.98, 'time_diff': 3729.02, 'sent_txns': 2, 'received_txns': 2, 'min_value_received': 0.007853, 'max_value_received': 0.270346, 'min_val_sent': 0.0074329999999999, 'max_val_sent': 0.269926, 'total_txns': 4, 'total_ether_sent': 0.27735896, 'total_ether_received': 0.27819898}"
1131972046520567977599237040742319169177011284609,1,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 0.0, 'time_diff': 2388.75, 'sent_txns': 1, 'received_txns': 1, 'min_value_received': 12.149191, 'max_value_received': 12.149191, 'min_val_sent': 12.148571, 'max_val_sent': 12.148571, 'total_txns': 2, 'total_ether_sent': 12.14857073, 'total_ether_received': 12.14919073}"
196739267381860582338751263770909799855674577060,329,"{'avg_min_between_sent': 196.73, 'avg_min_between_received': 3899.8, 'time_diff': 1343036.75, 'sent_txns': 305, 'received_txns': 329, 'min_value_received': 0.010026, 'max_value_received': 2.21625, 'min_val_sent': 0.012661, 'max_val_sent': 4.042506, 'total_txns': 634, 'total_ether_sent': 68.12642555, 'total_ether_received': 68.23067335}"
88900273879547519999477158943368658747028315500,1099,"{'avg_min_between_sent': 46.58, 'avg_min_between_received': 986.24, 'time_diff': 1116489.98, 'sent_txns': 700, 'received_txns': 1099, 'min_value_received': 0.200001, 'max_value_received': 6.6409, 'min_val_sent': 0.005302, 'max_val_sent': 28.503815000000003, 'total_txns': 1799, 'total_ether_sent': 281.65972430000005, 'total_ether_received': 281.9034212}"
312584520005304537180073026888022307110446182083,16,"{'avg_min_between_sent': 3221.64, 'avg_min_between_received': 4480.04, 'time_diff': 983405.0, 'sent_txns': 283, 'received_txns': 16, 'min_value_received': 0.00763, 'max_value_received': 0.513157, 'min_val_sent': 0.0, 'max_val_sent': 3.96, 'total_txns': 299, 'total_ether_sent': 23.05448399, 'total_ether_received': 1.94105029}"
388278200092508686092187043992207323278167743958,1,"{'avg_min_between_sent': 162.42, 'avg_min_between_received': 0.0, 'time_diff': 324.85, 'sent_txns': 2, 'received_txns': 1, 'min_value_received': 101.0, 'max_value_received': 101.0, 'min_val_sent': 3.868258, 'max_val_sent': 97.130757, 'total_txns': 3, 'total_ether_sent': 100.9990158, 'total_ether_received': 101.0}"
789545187440528437118250121129017324284864489422,1,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 0.0, 'time_diff': 64.67, 'sent_txns': 1, 'received_txns': 1, 'min_value_received': 0.174997, 'max_value_received': 0.174997, 'min_val_sent': 0.172797, 'max_val_sent': 0.172797, 'total_txns': 2, 'total_ether_sent': 0.17279653, 'total_ether_received': 0.17499653}"
597435038069608686231290448312301934327708365760,136,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 1478.73, 'time_diff': 201107.85, 'sent_txns': 0, 'received_txns': 136, 'min_value_received': 0.0, 'max_value_received': 1.23682, 'min_val_sent': 0.0, 'max_val_sent': 0.0, 'total_txns': 137, 'total_ether_sent': 0.0, 'total_ether_received': 60.31042843}"
585510934250115097047945663376285005541189800085,48,"{'avg_min_between_sent': 161.41, 'avg_min_between_received': 7947.23, 'time_diff': 389214.82, 'sent_txns': 48, 'received_txns': 48, 'min_value_received': 0.005777, 'max_value_received': 1.025312, 'min_val_sent': 0.000346, 'max_val_sent': 1.014333, 'total_txns': 96, 'total_ether_sent': 4.235617331, 'total_ether_received': 4.275270403}"
444251692594344818004061032827907898528748180843,28,"{'avg_min_between_sent': 20188.73, 'avg_min_between_received': 296.41, 'time_diff': 48676.88, 'sent_txns': 2, 'received_txns': 28, 'min_value_received': 0.01, 'max_value_received': 4.0, 'min_val_sent': 3.0, 'max_val_sent': 18.391438, 'total_txns': 30, 'total_ether_sent': 21.39143839, 'total_ether_received': 21.39316039}"
28887844473128836113147192961723877002683125376,1,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 0.0, 'time_diff': 1.58, 'sent_txns': 1, 'received_txns': 1, 'min_value_received': 0.329405, 'max_value_received': 0.329405, 'min_val_sent': 0.32886, 'max_val_sent': 0.32886, 'total_txns': 2, 'total_ether_sent': 0.328860356, 'total_ether_received': 0.32940511}"
1344594551117718287693506541193837132475941485531,31,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 230.19, 'time_diff': 32718.53, 'sent_txns': 1, 'received_txns': 31, 'min_value_received': 0.001955, 'max_value_received': 3.0, 'min_val_sent': 26.130612, 'max_val_sent': 26.130612, 'total_txns': 32, 'total_ether_sent': 26.13061247, 'total_ether_received': 26.13166247}"
100699596743674290018151653087341614192128674913,3,"{'avg_min_between_sent': 49569.04, 'avg_min_between_received': 1671.49, 'time_diff': 203290.63, 'sent_txns': 4, 'received_txns': 3, 'min_value_received': 0.99, 'max_value_received': 9.975005, 'min_val_sent': 0.000661, 'max_val_sent': 17.197554999999998, 'total_txns': 7, 'total_ether_sent': 18.18676767, 'total_ether_received': 18.18800599}"
712301195060282195433669163908224750608457404286,18,"{'avg_min_between_sent': 95233.31, 'avg_min_between_received': 32845.3, 'time_diff': 972148.6, 'sent_txns': 4, 'received_txns': 18, 'min_value_received': 1.1, 'max_value_received': 53.3, 'min_val_sent': 1.299475, 'max_val_sent': 260.21695, 'total_txns': 22, 'total_ether_sent': 297.7235086, 'total_ether_received': 297.7277885}"
954818947013341739133188744455763797744703286843,26,"{'avg_min_between_sent': 9.16, 'avg_min_between_received': 18372.83, 'time_diff': 477931.87, 'sent_txns': 26, 'received_txns': 26, 'min_value_received': 1.5, 'max_value_received': 50.0, 'min_val_sent': 1.499126, 'max_val_sent': 49.999392, 'total_txns': 52, 'total_ether_sent': 540.8790295, 'total_ether_received': 540.89889}"
374504381608558349796405779913512405238980992841,3,"{'avg_min_between_sent': 7.26, 'avg_min_between_received': 2157.53, 'time_diff': 6494.37, 'sent_txns': 3, 'received_txns': 3, 'min_value_received': 0.708847, 'max_value_received': 5.99916, 'min_val_sent': 0.708427, 'max_val_sent': 5.99874, 'total_txns': 6, 'total_ether_sent': 11.87558144, 'total_ether_received': 11.87692544}"
